fiscal_year,SOAL,_FREQ_
1011,E01001259,349
1011,E01001260,538
1011,E01001261,608
1011,E01001262,495
1011,E01001263,421
1011,E01001264,447
1011,E01001265,407
1011,E01001266,502
1011,E01001267,579
1011,E01001268,516
1011,E01001269,480
1011,E01001270,453
1011,E01001271,397
1011,E01001272,379
1011,E01001273,366
1011,E01001274,310
1011,E01001275,416
1011,E01001276,376
1011,E01001277,480
1011,E01001278,415
1011,E01001279,352
1011,E01001280,393
1011,E01001281,419
1011,E01001282,793
1011,E01001283,636
1011,E01001284,532
1011,E01001285,439
1011,E01001286,481
1011,E01001287,427
1011,E01001288,468
1011,E01001289,393
1011,E01001290,515
1011,E01001291,420
1011,E01001292,457
1011,E01001293,377
1011,E01001294,491
1011,E01001295,581
1011,E01001296,496
1011,E01001297,543
1011,E01001298,849
1011,E01001299,438
1011,E01001300,396
1011,E01001301,433
1011,E01001302,387
1011,E01001303,339
1011,E01001304,328
1011,E01001305,382
1011,E01001306,417
1011,E01001307,401
1011,E01001308,396
1011,E01001309,442
1011,E01001310,433
1011,E01001311,491
1011,E01001312,355
1011,E01001313,398
1011,E01001314,389
1011,E01001315,351
1011,E01001316,425
1011,E01001317,442
1011,E01001318,740
1011,E01001319,359
1011,E01001320,395
1011,E01001321,707
1011,E01001322,353
1011,E01001323,486
1011,E01001324,434
1011,E01001325,549
1011,E01001326,547
1011,E01001327,483
1011,E01001328,456
1011,E01001329,471
1011,E01001330,504
1011,E01001331,367
1011,E01001332,470
1011,E01001333,626
1011,E01001334,446
1011,E01001335,535
1011,E01001336,522
1011,E01001337,573
1011,E01001338,719
1011,E01001339,450
1011,E01001340,503
1011,E01001341,374
1011,E01001342,358
1011,E01001343,352
1011,E01001344,494
1011,E01001345,519
1011,E01001346,423
1011,E01001347,317
1011,E01001348,360
1011,E01001349,422
1011,E01001350,330
1011,E01001351,612
1011,E01001352,340
1011,E01001353,404
1011,E01001354,454
1011,E01001355,472
1011,E01001356,554
1011,E01001357,280
1011,E01001358,453
1011,E01001359,700
1011,E01001360,647
1011,E01001361,558
1011,E01001362,614
1011,E01001363,569
1011,E01001364,626
1011,E01001365,775
1011,E01001366,537
1011,E01001367,562
1011,E01001368,587
1011,E01001369,566
1011,E01001370,545
1011,E01001371,650
1011,E01001372,446
1011,E01001373,460
1011,E01001374,490
1011,E01001375,383
1011,E01001376,380
1011,E01001377,386
1011,E01001378,360
1011,E01001379,438
1011,E01001380,356
1011,E01001381,467
1011,E01001382,376
1011,E01001383,396
1011,E01001384,380
1011,E01001385,332
1011,E01001386,385
1011,E01001387,258
