fiscal_year,SOAL,_FREQ_
1112,E01000836,2133
1112,E01000837,3066
1112,E01000838,2723
1112,E01000839,2490
1112,E01000840,3804
1112,E01000841,2617
1112,E01000842,3077
1112,E01000843,3644
1112,E01000844,2968
1112,E01000845,3181
1112,E01000846,3716
1112,E01000847,4166
1112,E01000848,2721
1112,E01000849,3479
1112,E01000850,3168
1112,E01000851,2625
1112,E01000852,2352
1112,E01000853,4452
1112,E01000854,3657
1112,E01000855,3396
1112,E01000856,4333
1112,E01000857,3975
1112,E01000858,5067
1112,E01000859,3206
1112,E01000860,3660
1112,E01000861,3607
1112,E01000862,3571
1112,E01000863,3030
1112,E01000864,3637
1112,E01000865,2576
1112,E01000866,5306
1112,E01000867,4052
1112,E01000868,4160
1112,E01000869,4490
1112,E01000870,4860
1112,E01000871,3359
1112,E01000872,3531
1112,E01000873,3130
1112,E01000874,2873
1112,E01000875,3029
1112,E01000876,4541
1112,E01000877,2927
1112,E01000878,2828
1112,E01000879,2543
1112,E01000880,2299
1112,E01000881,2426
1112,E01000882,2507
1112,E01000883,2621
1112,E01000884,1910
1112,E01000885,2192
1112,E01000886,3451
1112,E01000887,3566
1112,E01000888,4064
1112,E01000889,4766
1112,E01000890,5297
1112,E01000891,4461
1112,E01000892,4748
1112,E01000893,3340
1112,E01000894,2448
1112,E01000895,3315
1112,E01000896,2785
1112,E01000897,3005
1112,E01000898,4056
1112,E01000899,2763
1112,E01000900,4720
1112,E01000901,4559
1112,E01000902,4274
1112,E01000903,3817
1112,E01000904,4919
1112,E01000905,5795
1112,E01000906,3956
1112,E01000907,4211
1112,E01000908,4934
1112,E01000909,4311
1112,E01000910,3488
1112,E01000911,4485
1112,E01000912,5090
1112,E01000913,3400
1112,E01000914,3379
1112,E01000915,4274
1112,E01000916,3770
1112,E01000917,4586
1112,E01000918,4640
1112,E01000919,3882
1112,E01000920,4003
1112,E01000921,4271
1112,E01000922,3649
1112,E01000923,3882
1112,E01000924,3627
1112,E01000925,4146
1112,E01000926,3462
1112,E01000927,3877
1112,E01000928,4544
1112,E01000929,3943
1112,E01000930,4850
1112,E01000931,4556
1112,E01000932,3684
1112,E01000933,3780
1112,E01000934,4397
1112,E01000935,4098
1112,E01000936,3200
1112,E01000937,1831
1112,E01000938,3193
1112,E01000939,2566
1112,E01000940,2537
1112,E01000941,3583
1112,E01000942,2381
1112,E01000943,2204
1112,E01000944,3955
1112,E01000945,3522
1112,E01000946,2900
1112,E01000947,3568
1112,E01000948,4065
1112,E01000949,4814
1112,E01000950,3595
1112,E01000951,3727
1112,E01000952,4748
1112,E01000953,4948
1112,E01000954,4381
1112,E01000955,4171
1112,E01000956,4026
1112,E01000957,3866
1112,E01000958,4706
1112,E01000959,4545
1112,E01000960,3448
1112,E01000961,4042
1112,E01000962,2618
1112,E01000963,2900
1112,E01000964,3755
1112,E01000965,2944
1112,E01000966,3004
1112,E01000967,2341
1112,E01000968,2958
1112,E01000969,3298
1112,E01000970,2457
1112,E01000971,3043
1112,E01000972,4754
1112,E01000973,4114
1112,E01000974,3424
1112,E01000975,3019
1112,E01000976,3061
1112,E01000977,3726
1112,E01000978,3302
1112,E01000979,3124
1112,E01000980,3187
1112,E01000981,3025
1112,E01000982,2863
1112,E01000983,3458
1112,E01000984,3709
1112,E01000985,3139
1112,E01000986,3878
1112,E01000987,3112
1112,E01000988,3606
1112,E01000989,3438
1112,E01000990,3225
1112,E01000991,3566
1112,E01000992,3819
1112,E01000993,3444
1112,E01000994,3066
1112,E01000995,3388
1112,E01000996,2497
1112,E01000997,2606
1112,E01000998,2928
1112,E01000999,2950
1112,E01001000,3079
1112,E01001001,2554
1112,E01001002,2660
1112,E01001003,3323
1112,E01001004,4158
1112,E01001005,2982
1112,E01001006,2586
1112,E01001007,3587
1112,E01001008,3177
1112,E01001009,3462
1112,E01001010,3717
1112,E01001011,3259
1112,E01001012,3896
1112,E01001013,5004
1112,E01001014,5039
1112,E01001015,2696
1112,E01001016,4138
1112,E01001017,2856
1112,E01001018,3293
1112,E01001019,3427
1112,E01001020,3343
1112,E01001021,2913
1112,E01001022,3222
1112,E01001023,2765
1112,E01001024,2778
1112,E01001025,2673
1112,E01001026,3955
1112,E01001027,2940
1112,E01001028,3716
1112,E01001029,2894
1112,E01001030,2668
1112,E01001031,3092
1112,E01001032,3266
1112,E01001033,3274
1112,E01001034,2969
1112,E01001035,3252
1112,E01001036,3236
1112,E01001037,2952
1112,E01001038,3492
1112,E01001039,2948
1112,E01001040,3313
1112,E01001041,3548
1112,E01001042,3453
1112,E01001043,3947
1112,E01001044,3874
1112,E01001045,3451
1112,E01001046,3141
1112,E01001047,2828
1112,E01001048,3369
1112,E01001049,3327
1112,E01001050,3818
1112,E01001051,3288
1112,E01001052,2736
1112,E01001053,3087
1112,E01001054,3436
1112,E01001055,3669
1112,E01001056,3218
1112,E01001057,2809
1112,E01001058,2949
1112,E01001059,2737
1112,E01001060,2812
1112,E01001061,3380
1112,E01001062,3528
1112,E01001063,2899
1112,E01001064,3060
1112,E01001065,3169
1112,E01001066,3022
1112,E01001067,3262
1112,E01001068,3612
1112,E01001069,2853
1112,E01001070,4029
1112,E01001071,3331
1112,E01001072,2412
1112,E01001073,3058
1112,E01001074,3974
1112,E01001075,3367
1112,E01001076,3531
1112,E01001077,3221
1112,E01001078,2878
1112,E01001079,3659
1112,E01001080,3298
1112,E01001081,2917
1112,E01001082,3871
1112,E01001083,3535
1112,E01001084,3769
1112,E01001085,3780
1112,E01001086,4400
1112,E01001087,4229
1112,E01001088,3506
1112,E01001089,3864
1112,E01001090,4750
1112,E01001091,3645
1112,E01001092,3666
1112,E01001093,3132
1112,E01001094,3299
1112,E01001095,2913
1112,E01001096,3290
1112,E01001097,4533
1112,E01001098,3360
1112,E01001099,2830
1112,E01001100,3399
1112,E01001101,2791
1112,E01001102,3335
1112,E01001103,3897
1112,E01001104,3499
1112,E01001105,3339
1112,E01001106,2984
1112,E01001107,3235
1112,E01001108,3358
1112,E01001109,4152
1112,E01001110,3408
1112,E01001111,3200
1112,E01001112,3852
1112,E01001113,3616
1112,E01001114,2806
1112,E01001115,4418
1112,E01001116,3219
1112,E01001117,5416
1112,E01001118,4660
1112,E01001119,3129
1112,E01001120,2940
1112,E01001121,2671
1112,E01001122,2667
1112,E01001123,3582
1112,E01001124,3906
1112,E01001125,3146
1112,E01001126,2907
1112,E01001127,2867
1112,E01001128,2773
1112,E01001129,2867
1112,E01001130,2535
1112,E01001131,3111
1112,E01001132,3620
1112,E01001133,3667
1112,E01001134,3333
1112,E01001135,3304
1112,E01001136,3127
1112,E01001137,3114
1112,E01001138,2955
1112,E01001139,3028
1112,E01001140,2959
1112,E01001141,2483
1112,E01001142,3287
1112,E01001143,4283
1112,E01001144,2982
1112,E01001145,3253
1112,E01001146,3335
1112,E01001147,3291
1112,E01001148,3220
1112,E01001149,3033
1112,E01001150,3138
1112,E01001151,3470
1112,E01001152,3587
1112,E01001153,3315
1112,E01001154,3852
1112,E01001155,3920
1112,E01001156,3847
1112,E01001157,3443
